Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
234-49-8634,Alex,Yangon,Member,Female,Food and beverages,42.71,10.0,21.355,448.455,02/18/2019,19:44,Ewallet,427.1,4.761904762,21.355,4.8
382-71-3815,Cairo,Naypyitaw,Member,Male,Sports and travel,81.96,9.0,36.882,774.522,03/13/2019,03:18,Ewallet,737.64,4.761904762,36.882,4.6
742-77-4709,Alex,Mandalay,Normal,Female,Sports and travel,61.43,3.0,9.2145,193.5045,02/16/2019,09:50,Ewallet,184.29,4.761904762,9.2145,7.0
570-72-6689,Giza,Yangon,Normal,Male,Sports and travel,93.5,5.0,23.375,524.5936,02/02/2019,10:02,Cash,467.5,4.761904762,23.375,8.8
144-81-3314,Cairo,Naypyitaw,Member,Male,Electronic accessories,72.42,8.0,28.968,608.328,03/10/2019,13:40,Ewallet,579.36,4.761904762,28.968,4.6
120-36-4649,Alex,Naypyitaw,Normal,Female,Home and lifestyle,55.32,3.0,8.298,174.258,02/03/2019,20:16,Ewallet,165.96,4.761904762,8.298,7.2
595-22-8473,Alex,Mandalay,Normal,Female,Health and beauty,45.67,6.0,13.701,299.219,01/22/2019,11:26,Ewallet,274.02,4.761904762,13.701,8.0
387-90-2360,Alex,Mandalay,Normal,Female,Electronic accessories,25.97,6.0,,179.7076,02/26/2019,15:40,Ewallet,155.82,4.761904762,7.791,5.8
549-90-8836,Alex,Naypyitaw,Normal,Male,Sports and travel,78.53,7.0,27.4855,577.1955,01/26/2019,20:54,Credit card,549.71,4.761904762,27.4855,9.9
780-22-5892,Alex,Naypyitaw,Normal,Female,Health and beauty,81.07,8.0,32.428,680.988,01/07/2019,11:31,Credit card,648.56,4.761904762,32.428,8.7
779-36-6163,Giza,Mandalay,Member,Male,Sports and travel,24.76,9.0,11.142,233.982,03/14/2019,03:10,Cash,222.84,4.761904762,11.142,7.2
681-45-5007,Alex,Yangon,Normal,Male,Electronic accessories,34.75,5.0,8.6875,182.4375,02/04/2019,21:15,Cash,173.75,4.761904762,8.6875,7.3
406-20-7128,Alex,Mandalay,Member,Female,Food and beverages,47.84,3.0,7.176,150.696,01/16/2019,03:02,Credit card,143.52,4.761904762,7.176,9.0
529-65-5051,Alex,Yangon,Member,Female,Electronic accessories,98.55,10.0,49.275,1034.775,02/17/2019,12:58,Cash,985.5,4.761904762,49.275,9.4
608-28-3816,Alex,Naypyitaw,Normal,Male,Fashion accessories,10.73,2.0,1.073,22.533,03/01/2019,14:14,Ewallet,21.46,4.761904762,1.073,8.8
901-93-8028,Alex,Yangon,Member,Male,Health and beauty,25.76,2.0,,54.096,02/28/2019,02:48,Credit card,51.52,4.761904762,2.576,8.5
131-37-2808,Cairo,Yangon,Member,Female,Health and beauty,59.87,4.0,11.974,251.454,01/15/2019,07:32,Cash,239.48,4.761904762,11.974,7.4
377-77-9748,Alex,Yangon,Normal,Male,Health and beauty,83.68,6.0,25.104,550.7206,02/24/2019,03:20,Ewallet,502.08,4.761904762,25.104,7.3
639-40-3370,Cairo,Mandalay,Member,Male,Food and beverages,79.15,6.0,23.745,464.5194,03/11/2019,07:31,Ewallet,474.9,4.761904762,23.745,4.4
985-89-7634,Giza,Mandalay,Normal,Female,Health and beauty,,5.0,11.8325,248.4825,02/18/2019,22:29,Credit card,236.65,4.761904762,11.8325,7.1
878-53-6353,Alex,Naypyitaw,Normal,Female,Fashion accessories,21.07,2.0,2.107,44.247,01/23/2019,18:19,Cash,42.14,4.761904762,2.107,6.1
155-45-1147,Cairo,Naypyitaw,Normal,Male,Food and beverages,79.06,7.0,27.671,581.091,01/26/2019,09:09,Ewallet,553.42,4.761904762,27.671,4.4
556-64-3978,Cairo,Naypyitaw,Member,Female,Home and lifestyle,11.49,10.0,5.745,120.645,01/30/2019,20:07,Credit card,114.9,4.761904762,5.745,8.3
813-87-2011,Alex,Naypyitaw,Normal,Male,Home and lifestyle,71.55,9.0,32.1975,676.1475,03/20/2019,10:55,Credit card,643.95,4.761904762,32.1975,9.6
249-41-2526,Alex,Yangon,Normal,Female,Home and lifestyle,71.74,3.0,10.761,225.981,02/18/2019,14:47,Ewallet,215.22,4.761904762,10.761,8.1
799-89-8715,Cairo,Mandalay,Normal,Male,Health and beauty,90.5,10.0,45.25,950.25,02/21/2019,22:54,Credit card,905.0,4.761904762,45.25,4.8
958-95-6852,Cairo,Yangon,Member,Female,Fashion accessories,63.62,8.0,25.448,534.408,03/24/2019,05:16,Cash,508.96,4.761904762,25.448,9.1
672-51-2454,Cairo,Yangon,Member,Male,Sports and travel,83.33,1.0,4.1665,87.4965,03/30/2019,09:42,Ewallet,83.33,4.761904762,4.1665,6.2
467-86-2581,Giza,Naypyitaw,Normal,Female,Fashion accessories,34.84,2.0,3.484,73.164,01/16/2019,15:44,Credit card,69.68,4.761904762,3.484,9.9
384-29-7318,Giza,Naypyitaw,Normal,Female,Fashion accessories,43.86,8.0,17.544,349.2053,03/09/2019,08:43,Credit card,350.88,4.761904762,17.544,5.6
740-72-4281,Alex,Mandalay,Normal,Female,Sports and travel,64.72,7.0,22.652,475.692,01/01/2019,15:39,Cash,453.04,4.761904762,22.652,8.1
853-64-1432,Alex,Mandalay,Normal,Male,Health and beauty,31.5,9.0,14.175,258.4847,01/10/2019,13:19,Credit card,283.5,4.761904762,14.175,4.1
195-35-5107,Giza,Naypyitaw,Normal,Female,Fashion accessories,86.81,6.0,26.043,546.903,02/14/2019,09:30,Ewallet,520.86,4.761904762,26.043,4.3
926-82-6756,Alex,Mandalay,Member,Male,Electronic accessories,,2.0,9.741,218.8567,03/30/2019,01:04,Ewallet,194.82,4.761904762,9.741,8.3
360-94-6999,Giza,Naypyitaw,Member,Female,Sports and travel,78.18,1.0,3.909,82.089,03/16/2019,11:30,Credit card,78.18,4.761904762,3.909,9.0
175-13-7851,Giza,Yangon,Normal,Male,Sports and travel,64.98,1.0,,68.229,01/27/2019,21:26,Ewallet,64.98,4.761904762,3.249,7.7
397-31-5229,Cairo,Mandalay,Member,Male,Food and beverages,30.65,9.0,13.7925,289.6425,04/01/2019,09:18,Credit card,275.85,4.761904762,13.7925,4.3
576-80-5798,Alex,Yangon,Member,Female,Home and lifestyle,87.23,3.0,13.0845,274.7745,03/13/2019,19:55,Ewallet,261.69,4.761904762,13.0845,9.8
395-13-6563,Cairo,Yangon,Normal,Male,Home and lifestyle,38.79,8.0,15.516,325.836,01/25/2019,09:20,Ewallet,310.32,4.761904762,15.516,9.3
758-68-2806,Giza,Naypyitaw,Normal,Male,Food and beverages,36.67,4.0,7.334,154.014,03/18/2019,06:19,Credit card,146.68,4.761904762,7.334,9.8
839-54-8371,Alex,Naypyitaw,Normal,Female,Food and beverages,50.23,1.0,2.5115,52.7415,01/20/2019,10:39,Ewallet,50.23,4.761904762,2.5115,9.8
407-56-6105,Cairo,Naypyitaw,Normal,Female,Fashion accessories,39.87,1.0,1.9935,41.8635,02/01/2019,21:26,Credit card,39.87,4.761904762,1.9935,9.6
547-69-5529,Giza,Mandalay,Member,Male,Home and lifestyle,79.3,5.0,19.825,416.325,02/16/2019,07:37,Ewallet,396.5,4.761904762,19.825,5.3
552-65-9540,Giza,Mandalay,Member,Male,Food and beverages,15.62,2.0,1.562,32.802,02/26/2019,19:48,Ewallet,31.24,4.761904762,1.562,5.6
137-88-2240,Giza,Yangon,Normal,Female,Electronic accessories,64.93,6.0,19.479,409.059,01/02/2019,19:45,Cash,389.58,4.761904762,19.479,6.9
818-52-9734,Giza,Yangon,Member,Female,Electronic accessories,83.8,8.0,33.52,703.92,03/15/2019,23:49,Ewallet,670.4,4.761904762,33.52,8.3
974-24-1014,Cairo,Mandalay,Normal,Female,Electronic accessories,89.64,6.0,26.892,564.732,02/21/2019,09:07,Credit card,537.84,4.761904762,26.892,8.8
712-20-7533,Alex,Mandalay,Normal,Female,Fashion accessories,33.97,7.0,11.8895,249.6795,03/26/2019,06:59,Ewallet,237.79,4.761904762,11.8895,7.8
560-54-6968,Alex,Yangon,Normal,Female,Health and beauty,46.96,,4.696,98.616,02/13/2019,20:36,Cash,93.92,4.761904762,4.696,6.3
261-34-8741,Alex,Mandalay,Member,Female,Electronic accessories,17.27,7.0,6.0445,126.9345,01/04/2019,07:00,Credit card,120.89,4.761904762,6.0445,6.3
872-75-1412,Giza,Yangon,Member,Male,Electronic accessories,,8.0,37.568,788.928,01/21/2019,12:42,Credit card,751.36,4.761904762,37.568,6.3
666-39-3078,Alex,Yangon,Normal,Male,Electronic accessories,60.54,,27.243,572.103,02/19/2019,07:10,Credit card,544.86,4.761904762,27.243,7.5
370-43-1552,Cairo,Mandalay,Member,Male,Home and lifestyle,49.79,,17.4265,365.9565,02/23/2019,12:25,Cash,348.53,4.761904762,17.4265,5.5
209-42-5622,Cairo,Naypyitaw,Normal,Male,Health and beauty,37.54,10.0,18.77,394.17,03/20/2019,18:57,Credit card,375.4,4.761904762,18.77,6.3
310-86-8421,Cairo,Mandalay,Normal,Female,Health and beauty,52.05,9.0,23.4225,491.8725,03/17/2019,11:21,Ewallet,468.45,4.761904762,23.4225,8.1
641-61-1618,Alex,Yangon,Member,Male,Health and beauty,84.22,10.0,42.11,884.31,03/11/2019,14:45,Credit card,842.2,4.761904762,42.11,9.7
302-11-2276,Alex,Mandalay,Member,Female,Health and beauty,42.11,2.0,4.211,88.431,02/18/2019,01:05,Credit card,84.22,4.761904762,4.211,4.2
627-96-6963,Alex,Yangon,Normal,Female,Sports and travel,65.72,6.0,19.716,414.036,02/12/2019,07:34,Cash,394.32,4.761904762,19.716,6.2
270-11-7088,Giza,Mandalay,Normal,Female,Health and beauty,69.42,6.0,20.826,479.7161,03/08/2019,10:25,Credit card,416.52,4.761904762,20.826,5.3
460-51-7202,Cairo,Mandalay,Member,Male,Sports and travel,54.49,9.0,24.5205,514.9305,02/09/2019,03:15,Credit card,490.41,4.761904762,24.5205,4.5
903-77-2651,Cairo,Yangon,Member,Male,Electronic accessories,42.16,10.0,21.08,442.68,03/17/2019,21:49,Cash,421.6,4.761904762,21.08,5.7
737-71-3701,Cairo,Naypyitaw,Normal,Male,Food and beverages,15.81,10.0,7.905,116.7401,02/02/2019,20:19,Cash,158.1,4.761904762,7.905,9.6
818-64-2570,Cairo,Naypyitaw,Normal,Female,Food and beverages,94.68,4.0,18.936,397.656,02/22/2019,12:41,Ewallet,378.72,4.761904762,18.936,4.0
567-61-4458,Giza,Mandalay,Member,Female,Home and lifestyle,73.33,5.0,18.3325,425.4664,02/28/2019,12:19,Credit card,366.65,4.761904762,18.3325,5.9
694-64-1739,Giza,Mandalay,Member,Female,Fashion accessories,56.75,4.0,11.35,238.35,01/23/2019,13:42,Ewallet,227.0,4.761904762,11.35,4.3
749-52-7706,Alex,Mandalay,Member,Male,Sports and travel,45.82,9.0,20.619,432.999,01/13/2019,11:19,Cash,412.38,4.761904762,20.619,9.6
884-58-3253,Cairo,Mandalay,Normal,Female,Home and lifestyle,38.43,3.0,5.7645,121.0545,03/14/2019,00:10,Cash,115.29,4.761904762,5.7645,6.3
391-66-7321,Giza,Yangon,Member,Male,Fashion accessories,85.8,2.0,8.58,180.18,01/02/2019,12:04,Ewallet,171.6,4.761904762,8.58,7.4
477-93-8437,Alex,Yangon,Normal,Female,Electronic accessories,58.29,5.0,14.5725,306.0225,01/25/2019,20:17,Ewallet,291.45,4.761904762,14.5725,8.6
548-85-8256,Alex,Naypyitaw,Normal,Male,Electronic accessories,69.79,3.0,10.4685,219.8385,02/08/2019,01:46,Credit card,209.37,4.761904762,10.4685,6.0
268-60-7589,Giza,Mandalay,Normal,Male,Health and beauty,98.82,8.0,39.528,830.088,02/06/2019,05:47,Cash,790.56,4.761904762,39.528,4.1
639-61-3834,Cairo,Mandalay,Normal,Male,Food and beverages,38.99,6.0,11.697,280.6527,01/31/2019,11:18,Ewallet,233.94,4.761904762,11.697,8.9
700-36-7340,Alex,Mandalay,Normal,Female,Sports and travel,60.13,9.0,27.0585,568.2285,03/12/2019,19:49,Ewallet,541.17,4.761904762,27.0585,6.9
733-59-4512,Giza,Mandalay,Normal,Female,Electronic accessories,29.48,3.0,4.422,92.862,02/05/2019,02:06,Cash,88.44,4.761904762,4.422,9.0
265-28-9519,Giza,Mandalay,Member,Female,Food and beverages,58.25,5.0,14.5625,305.8125,03/18/2019,15:53,Cash,291.25,4.761904762,14.5625,6.6
590-17-2997,Alex,Mandalay,Normal,Female,Fashion accessories,17.16,4.0,3.432,72.072,01/31/2019,20:55,Credit card,68.64,4.761904762,3.432,5.5
228-35-9890,Alex,Naypyitaw,Normal,Female,Health and beauty,20.63,6.0,6.189,129.969,01/30/2019,15:33,Ewallet,123.78,4.761904762,6.189,5.5
937-89-7449,Giza,Yangon,Member,Female,Fashion accessories,80.01,6.0,24.003,504.063,01/02/2019,05:09,Ewallet,480.06,4.761904762,24.003,5.7
930-84-4259,Alex,Mandalay,Normal,Male,Fashion accessories,,,7.3395,154.1295,02/04/2019,17:38,Credit card,146.79,4.761904762,7.3395,6.5
486-61-1609,Alex,Yangon,Normal,Male,Electronic accessories,53.83,9.0,24.2235,508.6935,03/22/2019,15:37,Cash,484.47,4.761904762,24.2235,8.3
135-41-5016,Giza,Yangon,Member,Male,Food and beverages,57.44,9.0,25.848,539.6373,03/04/2019,03:12,Credit card,516.96,4.761904762,25.848,4.1
554-49-4085,Alex,Naypyitaw,Normal,Female,Home and lifestyle,76.56,2.0,7.656,156.345,02/18/2019,17:47,Cash,153.12,4.761904762,7.656,4.9
460-95-8733,Alex,Naypyitaw,Normal,Male,Sports and travel,46.88,8.0,18.752,393.792,01/10/2019,06:01,Ewallet,375.04,4.761904762,18.752,4.5
550-20-8729,Cairo,Yangon,Normal,Male,Home and lifestyle,19.35,10.0,9.675,201.6852,02/24/2019,01:56,Cash,193.5,4.761904762,9.675,6.4
889-65-9177,Giza,Naypyitaw,Member,Female,Electronic accessories,74.85,5.0,18.7125,392.9625,02/02/2019,20:51,Credit card,374.25,4.761904762,18.7125,6.7
170-28-1367,Alex,Yangon,Normal,Male,Food and beverages,76.47,1.0,3.8235,80.2935,02/13/2019,17:11,Ewallet,76.47,4.761904762,3.8235,9.9
155-27-4481,Cairo,Naypyitaw,Member,Female,Home and lifestyle,69.53,2.0,6.953,146.013,02/27/2019,05:24,Ewallet,139.06,4.761904762,6.953,6.2
910-24-2812,Giza,Mandalay,Normal,Female,Home and lifestyle,93.21,5.0,23.3025,489.3525,02/06/2019,21:56,Ewallet,466.05,4.761904762,23.3025,9.0
689-94-6261,Cairo,Yangon,Normal,Female,Fashion accessories,19.94,7.0,6.979,146.559,02/17/2019,14:44,Credit card,139.58,4.761904762,6.979,4.8
984-59-2908,Giza,Mandalay,Normal,Male,Sports and travel,89.75,5.0,,471.1875,01/13/2019,16:35,Cash,448.75,4.761904762,22.4375,7.2
774-68-1742,Alex,Yangon,Member,Female,Electronic accessories,88.68,2.0,8.868,179.3625,01/07/2019,11:54,Cash,177.36,4.761904762,8.868,5.1
195-23-7176,Alex,Naypyitaw,Normal,Male,Food and beverages,12.36,10.0,6.18,129.78,01/01/2019,05:03,Credit card,123.6,4.761904762,6.18,9.0
872-83-3001,Alex,Naypyitaw,Normal,Female,Sports and travel,20.1,7.0,7.035,147.735,01/27/2019,02:11,Cash,140.7,4.761904762,7.035,7.7
177-14-8800,Giza,Naypyitaw,Normal,Female,Home and lifestyle,55.04,9.0,,520.128,01/24/2019,21:44,Cash,495.36,4.761904762,24.768,5.8
987-60-4642,Cairo,Mandalay,Normal,Male,Sports and travel,21.42,4.0,4.284,89.964,02/23/2019,06:12,Cash,85.68,4.761904762,4.284,5.9
153-39-2947,Alex,Yangon,Member,Female,Health and beauty,99.9,9.0,44.955,944.055,01/06/2019,17:36,Cash,899.1,4.761904762,44.955,8.7
230-17-2278,Giza,Yangon,Member,Male,Fashion accessories,,8.0,11.752,246.792,02/23/2019,18:07,Cash,235.04,4.761904762,11.752,9.6
985-84-9964,Alex,Mandalay,Member,Male,Health and beauty,16.71,5.0,4.1775,63.4046,01/13/2019,17:54,Ewallet,83.55,4.761904762,4.1775,5.6
150-14-4679,Cairo,Naypyitaw,Normal,Female,Home and lifestyle,31.43,4.0,6.286,132.006,02/08/2019,16:45,Ewallet,125.72,4.761904762,6.286,4.9
239-92-7758,Giza,Yangon,Member,Female,Sports and travel,29.86,4.0,5.972,125.412,03/30/2019,16:05,Cash,119.44,4.761904762,5.972,6.1
410-40-6785,Alex,Mandalay,Member,Female,Sports and travel,95.27,8.0,38.108,800.268,01/20/2019,11:42,Cash,762.16,4.761904762,38.108,6.2
436-57-5623,Alex,Yangon,Member,Female,Sports and travel,29.28,1.0,1.464,30.744,01/05/2019,06:21,Ewallet,29.28,4.761904762,1.464,7.5
861-50-6130,Alex,Mandalay,Normal,Male,Electronic accessories,,2.0,9.215,171.7088,02/24/2019,06:58,Ewallet,184.3,4.761904762,9.215,5.0
888-71-4406,Giza,Yangon,Normal,Male,Home and lifestyle,15.99,4.0,3.198,67.158,01/04/2019,10:54,Cash,63.96,4.761904762,3.198,4.8
360-43-5371,Cairo,Naypyitaw,Normal,Male,Sports and travel,27.09,6.0,8.127,170.667,03/27/2019,14:31,Ewallet,162.54,4.761904762,8.127,8.9
939-53-6780,Alex,Mandalay,Member,Male,Health and beauty,11.34,6.0,3.402,71.442,03/01/2019,04:05,Ewallet,68.04,4.761904762,3.402,7.6
746-57-2642,Cairo,Yangon,Normal,Female,Home and lifestyle,76.65,1.0,3.8325,80.4825,03/17/2019,17:16,Credit card,76.65,4.761904762,3.8325,5.8
769-69-9239,Cairo,Yangon,Member,Female,Fashion accessories,79.65,3.0,11.9475,250.8975,01/24/2019,08:53,Ewallet,238.95,4.761904762,11.9475,8.6
356-16-1032,Cairo,Naypyitaw,Member,Male,Fashion accessories,72.79,1.0,3.6395,100.877,01/25/2019,05:28,Ewallet,72.79,4.761904762,3.6395,7.6
665-10-4730,Giza,Naypyitaw,Member,Female,Fashion accessories,68.56,5.0,17.14,359.94,03/26/2019,17:13,Credit card,342.8,4.761904762,17.14,7.1
168-96-4073,Alex,Yangon,Member,Male,Fashion accessories,11.14,5.0,2.785,58.485,02/08/2019,15:23,Ewallet,55.7,4.761904762,2.785,9.9
570-18-5293,Giza,Yangon,Member,Female,Fashion accessories,,2.0,7.824,164.304,01/04/2019,05:56,Ewallet,156.48,4.761904762,7.824,7.2
962-35-3064,Cairo,Mandalay,Normal,Male,Home and lifestyle,42.0,2.0,4.2,88.2,03/13/2019,23:52,Cash,84.0,4.761904762,4.2,4.9
955-67-5214,Alex,Naypyitaw,Normal,Female,Health and beauty,41.1,10.0,20.55,431.55,02/12/2019,16:57,Cash,411.0,4.761904762,20.55,6.0
780-95-9534,Alex,Naypyitaw,Normal,Female,Sports and travel,,7.0,,304.9515,03/02/2019,06:35,Credit card,290.43,4.761904762,14.5215,8.4
159-98-9990,Giza,Naypyitaw,Member,Female,Food and beverages,34.15,3.0,5.1225,107.5725,03/22/2019,08:18,Credit card,102.45,4.761904762,5.1225,8.7
408-70-3448,Alex,Naypyitaw,Member,Female,Fashion accessories,33.06,9.0,,312.417,02/11/2019,21:52,Cash,297.54,4.761904762,14.877,7.3
328-27-8364,Giza,Yangon,Normal,Male,Food and beverages,23.33,3.0,3.4995,73.4895,03/09/2019,08:46,Credit card,69.99,4.761904762,3.4995,4.4
542-46-6474,Giza,Yangon,Member,Male,Fashion accessories,97.92,1.0,4.896,102.816,03/05/2019,18:16,Ewallet,97.92,4.761904762,4.896,8.9
465-86-6630,Giza,Mandalay,Normal,Female,Sports and travel,56.12,8.0,22.448,471.408,03/14/2019,12:50,Credit card,448.96,4.761904762,22.448,5.1
328-12-9833,Alex,Yangon,Member,Male,Health and beauty,72.67,1.0,3.6335,38.8659,03/26/2019,05:43,Cash,72.67,4.761904762,3.6335,6.5
965-54-6419,Cairo,Mandalay,Normal,Female,Electronic accessories,39.48,1.0,1.974,41.454,03/21/2019,05:30,Credit card,39.48,4.761904762,1.974,8.9
327-90-9052,Giza,Naypyitaw,Member,Female,Home and lifestyle,45.55,4.0,9.11,191.31,01/18/2019,23:35,Ewallet,182.2,4.761904762,9.11,8.4
121-10-4709,Alex,Yangon,Normal,Female,Fashion accessories,,2.0,9.323,195.783,02/10/2019,02:25,Ewallet,186.46,4.761904762,9.323,8.8
440-27-3148,Giza,Mandalay,Member,Male,Food and beverages,41.28,10.0,20.64,433.44,03/25/2019,07:03,Credit card,412.8,4.761904762,20.64,4.3
806-83-6328,Giza,Yangon,Member,Female,Electronic accessories,83.2,10.0,,834.5487,01/20/2019,13:49,Cash,832.0,4.761904762,41.6,6.8
534-31-3914,Cairo,Mandalay,Normal,Female,Health and beauty,58.4,5.0,14.6,306.6,01/19/2019,15:19,Cash,292.0,4.761904762,14.6,7.2
695-36-3969,Giza,Yangon,Member,Male,Health and beauty,81.27,3.0,12.1905,256.0005,01/13/2019,04:15,Credit card,243.81,4.761904762,12.1905,6.9
718-32-9034,Cairo,Naypyitaw,Normal,Female,Food and beverages,22.53,8.0,9.012,189.252,02/16/2019,07:07,Cash,180.24,4.761904762,9.012,9.1
164-80-1264,Alex,Mandalay,Normal,Female,Fashion accessories,37.35,1.0,1.8675,39.2175,01/13/2019,22:00,Cash,37.35,4.761904762,1.8675,6.2
719-38-2368,Giza,Naypyitaw,Normal,Male,Sports and travel,59.68,3.0,8.952,187.992,02/07/2019,16:35,Ewallet,179.04,4.761904762,8.952,4.2
129-89-9398,Alex,Yangon,Member,Male,Electronic accessories,39.27,8.0,15.708,329.868,03/24/2019,09:16,Ewallet,314.16,4.761904762,15.708,6.5
674-13-5046,Giza,Mandalay,Normal,Female,Fashion accessories,98.22,9.0,44.199,928.179,03/26/2019,00:40,Credit card,883.98,4.761904762,44.199,7.0
892-32-6120,Giza,Naypyitaw,Normal,Female,Sports and travel,46.17,3.0,6.9255,145.4355,02/06/2019,21:43,Credit card,138.51,4.761904762,6.9255,9.5
399-71-3494,Giza,Naypyitaw,Normal,Male,Electronic accessories,27.21,1.0,1.3605,28.5705,01/28/2019,14:00,Ewallet,27.21,4.761904762,1.3605,9.9
396-11-1627,Cairo,Naypyitaw,Member,Male,Fashion accessories,67.51,,23.6285,496.1985,02/20/2019,04:51,Cash,472.57,4.761904762,23.6285,5.6
926-63-2315,Cairo,Yangon,Member,Male,Fashion accessories,33.3,10.0,16.65,349.65,01/17/2019,20:43,Cash,333.0,4.761904762,16.65,4.9
310-94-5704,Cairo,Naypyitaw,Member,Female,Electronic accessories,77.18,2.0,7.718,162.078,03/20/2019,06:09,Ewallet,154.36,4.761904762,7.718,9.2
343-96-1601,Alex,Naypyitaw,Normal,Female,Sports and travel,26.13,8.0,10.452,219.492,03/05/2019,07:34,Ewallet,209.04,4.761904762,10.452,7.4
829-77-9725,Cairo,Naypyitaw,Member,Male,Sports and travel,33.62,8.0,13.448,282.408,01/06/2019,05:36,Credit card,268.96,4.761904762,13.448,7.0
696-28-9337,Alex,Yangon,Member,Female,Home and lifestyle,,6.0,20.01,420.21,01/08/2019,00:55,Ewallet,400.2,4.761904762,20.01,6.3
206-10-4570,Alex,Yangon,Member,Male,Sports and travel,58.27,9.0,26.2215,550.6515,02/02/2019,13:51,Cash,524.43,4.761904762,26.2215,6.0
652-98-4014,Cairo,Yangon,Member,Female,Fashion accessories,45.24,10.0,22.62,475.02,02/16/2019,06:50,Cash,452.4,4.761904762,22.62,9.5
971-19-2032,Alex,Yangon,Member,Male,Food and beverages,13.87,4.0,2.774,58.254,02/12/2019,09:34,Ewallet,55.48,4.761904762,2.774,5.2
328-89-9103,Alex,Naypyitaw,Member,Female,Electronic accessories,,4.0,4.324,90.804,01/27/2019,18:59,Cash,86.48,4.761904762,4.324,6.8
520-41-8349,Giza,Mandalay,Member,Female,Home and lifestyle,17.91,8.0,7.164,150.444,01/02/2019,02:43,Cash,143.28,4.761904762,7.164,8.2
520-77-1667,Giza,Mandalay,Member,Female,Home and lifestyle,,8.0,21.264,446.544,02/12/2019,03:55,Cash,425.28,4.761904762,21.264,7.6
224-94-2361,Alex,Mandalay,Member,Female,Fashion accessories,59.63,7.0,20.8705,438.2805,03/05/2019,06:22,Credit card,417.41,4.761904762,20.8705,7.4
381-51-5074,Alex,Mandalay,Normal,Male,Home and lifestyle,46.66,10.0,23.33,507.0641,01/30/2019,06:43,Credit card,466.6,4.761904762,23.33,9.4
334-23-6058,Cairo,Yangon,Member,Female,Electronic accessories,56.97,5.0,14.2425,299.0925,01/29/2019,23:42,Ewallet,284.85,4.761904762,14.2425,5.6
693-22-1381,Cairo,Naypyitaw,Normal,Female,Food and beverages,24.49,5.0,6.1225,128.5725,03/28/2019,07:10,Credit card,122.45,4.761904762,6.1225,9.5
720-40-4183,Alex,Naypyitaw,Normal,Male,Electronic accessories,69.83,10.0,34.915,733.215,02/14/2019,11:36,Credit card,698.3,4.761904762,34.915,4.7
416-49-1863,Alex,Mandalay,Member,Female,Fashion accessories,75.5,9.0,33.975,713.475,02/17/2019,20:42,Credit card,679.5,4.761904762,33.975,4.2
186-53-2392,Cairo,Yangon,Member,Male,Home and lifestyle,37.18,4.0,7.436,156.156,01/31/2019,05:28,Credit card,148.72,4.761904762,7.436,8.0
821-49-8198,Alex,Naypyitaw,Normal,Female,Sports and travel,97.29,3.0,14.5935,306.4635,02/22/2019,06:04,Credit card,291.87,4.761904762,14.5935,9.8
620-61-5294,Giza,Mandalay,Normal,Male,Sports and travel,73.9,6.0,22.17,465.57,01/13/2019,00:19,Cash,443.4,4.761904762,22.17,8.8
670-46-1177,Giza,Mandalay,Normal,Female,Home and lifestyle,38.3,1.0,1.915,40.215,01/10/2019,07:08,Credit card,38.3,4.761904762,1.915,8.6
625-44-7079,Cairo,Yangon,Member,Male,Fashion accessories,94.15,,18.83,395.43,03/18/2019,00:41,Credit card,376.6,4.761904762,18.83,7.6
144-47-7774,Giza,Naypyitaw,Member,Female,Sports and travel,84.46,7.0,29.561,620.781,02/02/2019,15:08,Cash,591.22,4.761904762,29.561,7.9
367-33-3715,Giza,Naypyitaw,Normal,Male,Electronic accessories,80.51,7.0,28.1785,591.7485,01/17/2019,04:39,Cash,563.57,4.761904762,28.1785,6.1
