Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total_Amount,calculated_sales,error,is_incorrect
208-89-3877,Alex,Naypyitaw,Member,Female,Food and beverages,37.83,7.0,13.2405,278.0505,03/18/2019,17:02,Credit card,264.81,4.761904762,13.2405,6.0,264.81,278.0505,0.0,False
735-75-6785,Giza,Yangon,Normal,Female,Sports and travel,41.25,9.0,18.5625,387.5582,03/18/2019,06:16,Ewallet,371.25,4.761904762,18.5625,9.0,371.25,389.8125,2.2543000000000006,True
119-66-4717,Giza,Mandalay,Normal,Male,Health and beauty,72.26,6.0,21.678000000000004,487.3752,03/18/2019,05:40,Credit card,433.56,4.761904762,21.678,7.6,433.56000000000006,455.23800000000006,32.13719999999995,True
581-63-3754,Cairo,Yangon,Normal,Female,Health and beauty,48.85,6.0,14.655000000000001,307.755,03/19/2019,01:05,Cash,293.1,4.761904762,14.655,9.0,293.1,307.755,0.0,False
738-64-3382,Giza,Mandalay,Member,Male,Fashion accessories,58.84,10.0,29.420000000000005,617.82,03/19/2019,10:36,Credit card,588.4,4.761904762,29.42,5.2,588.4000000000001,617.82,0.0,False
151-94-6395,Cairo,Yangon,Normal,Male,Fashion accessories,82.61,1.0,4.1305000000000005,86.7405,03/19/2019,22:38,Cash,82.61,4.761904762,4.1305,9.2,82.61,86.7405,0.0,False
526-89-1496,Giza,Naypyitaw,Normal,Female,Sports and travel,32.04,7.0,11.214,235.494,03/19/2019,04:20,Ewallet,224.28,4.761904762,11.214,5.8,224.28,235.494,0.0,False
458-54-3485,Giza,Naypyitaw,Normal,Female,Food and beverages,33.68,9.0,15.156,318.276,03/19/2019,03:15,Credit card,303.12,4.761904762,15.156,5.5,303.12,318.276,0.0,False
878-22-1155,Alex,Mandalay,Member,Male,Electronic accessories,29.0,1.0,1.4500000000000002,30.45,03/19/2019,13:21,Credit card,29.0,4.761904762,1.45,6.3,29.0,30.45,0.0,False
357-42-2817,Alex,Mandalay,Member,Female,Sports and travel,78.08,4.0,15.616,327.936,03/19/2019,22:09,Credit card,312.32,4.761904762,15.616,9.3,312.32,327.936,0.0,False
552-80-8747,Giza,Yangon,Normal,Male,Sports and travel,64.03,8.0,25.612000000000002,537.852,03/19/2019,06:16,Credit card,512.24,4.761904762,25.612,5.3,512.24,537.852,0.0,False
808-37-7814,Alex,Naypyitaw,Normal,Female,Health and beauty,72.58,6.0,21.774,457.254,03/19/2019,00:07,Cash,435.48,4.761904762,21.774,8.0,435.48,457.254,0.0,False
503-42-4257,Alex,Mandalay,Member,Male,Food and beverages,18.45,10.0,9.225,193.725,03/19/2019,22:10,Cash,184.5,4.761904762,9.225,8.4,184.5,193.725,0.0,False
872-99-9754,Cairo,Naypyitaw,Member,Female,Home and lifestyle,10.53,4.0,2.106,44.226,03/19/2019,13:11,Ewallet,42.12,4.761904762,2.106,5.5,42.12,44.226,0.0,False
624-98-2600,Cairo,Naypyitaw,Member,Female,Home and lifestyle,96.7,5.0,24.175,507.675,03/19/2019,04:32,Credit card,483.5,4.761904762,24.175,6.6,483.5,507.675,0.0,False
292-83-7211,Alex,Yangon,Normal,Female,Sports and travel,12.04,6.0,3.612,75.852,03/19/2019,07:55,Ewallet,72.24,4.761904762,3.612,7.6,72.24,75.85199999999999,1.4210854715202004e-14,False
250-38-2109,Cairo,Naypyitaw,Member,Male,Home and lifestyle,22.59,9.0,10.165500000000002,213.4755,03/19/2019,07:29,Ewallet,203.31,4.761904762,10.1655,4.9,203.31,213.4755,0.0,False
267-23-8633,Giza,Mandalay,Member,Female,Health and beauty,12.18,9.0,5.481000000000001,115.101,03/19/2019,08:03,Ewallet,109.62,4.761904762,5.481,5.9,109.62,115.101,0.0,False
138-60-9448,Alex,Naypyitaw,Normal,Male,Health and beauty,13.9,4.0,2.7800000000000002,58.38,03/19/2019,12:14,Credit card,55.6,4.761904762,2.78,6.7,55.6,58.38,0.0,False
500-75-4195,Giza,Mandalay,Normal,Male,Health and beauty,15.79,7.0,5.5265,116.0565,03/19/2019,02:33,Credit card,110.53,4.761904762,5.5265,8.5,110.53,116.0565,0.0,False
587-21-4092,Alex,Yangon,Normal,Female,Home and lifestyle,21.53,4.0,4.306,90.426,03/19/2019,02:47,Credit card,86.12,4.761904762,4.306,9.1,86.12,90.426,0.0,False
958-67-4601,Cairo,Mandalay,Member,Female,Home and lifestyle,81.2,6.0,24.360000000000003,479.924,03/19/2019,22:01,Credit card,487.2,4.761904762,24.36,9.4,487.20000000000005,511.56000000000006,31.63600000000008,True
935-97-7636,Cairo,Mandalay,Normal,Female,Fashion accessories,55.24,2.0,5.524000000000001,116.004,03/19/2019,07:13,Cash,110.48,4.761904762,5.524,7.8,110.48,116.004,0.0,False
548-42-1900,Giza,Naypyitaw,Normal,Male,Fashion accessories,83.24,1.0,4.162,87.402,03/19/2019,20:57,Cash,83.24,4.761904762,4.162,5.3,83.24,87.402,0.0,False
717-84-7410,Cairo,Yangon,Member,Male,Home and lifestyle,41.57,7.0,14.549500000000002,305.5395,03/19/2019,09:40,Cash,290.99,4.761904762,14.5495,7.7,290.99,305.53950000000003,5.684341886080802e-14,False
976-57-5960,Cairo,Yangon,Member,Male,Food and beverages,31.67,3.0,4.750500000000001,99.7605,03/19/2019,03:01,Cash,95.01,4.761904762,4.7505,8.8,95.01,99.76050000000001,1.4210854715202004e-14,False
835-14-6334,Giza,Naypyitaw,Normal,Female,Home and lifestyle,84.36,3.0,12.654,265.734,03/19/2019,22:43,Cash,253.08,4.761904762,12.654,4.0,253.07999999999998,265.734,0.0,False
998-13-4883,Giza,Mandalay,Normal,Male,Sports and travel,57.25,6.0,17.175,360.675,03/19/2019,03:15,Credit card,343.5,4.761904762,17.175,5.4,343.5,360.675,0.0,False
320-42-8807,Cairo,Yangon,Normal,Female,Home and lifestyle,42.49,9.0,19.120500000000003,401.5305,03/19/2019,06:36,Ewallet,382.41,4.761904762,19.1205,7.3,382.41,401.5305,0.0,False
596-74-6665,Alex,Naypyitaw,Member,Male,Health and beauty,81.47,4.0,16.294,342.174,03/19/2019,20:02,Cash,325.88,4.761904762,16.294,4.7,325.88,342.174,0.0,False
298-61-6668,Giza,Yangon,Normal,Female,Fashion accessories,59.36,10.0,29.680000000000003,614.0719,03/19/2019,21:54,Cash,593.6,4.761904762,29.68,5.0,593.6,623.28,9.208099999999945,True
462-73-6037,Cairo,Naypyitaw,Normal,Female,Fashion accessories,31.66,9.0,14.247,290.9161,03/19/2019,15:50,Credit card,284.94,4.761904762,14.247,4.4,284.94,299.187,8.27090000000004,True
266-75-3239,Cairo,Yangon,Member,Male,Health and beauty,92.62,8.0,37.048,778.008,03/19/2019,01:09,Ewallet,740.96,4.761904762,37.048,10.0,740.96,778.008,0.0,False
933-82-2287,Giza,Mandalay,Member,Male,Electronic accessories,94.72,3.0,14.207999999999998,287.4133,03/19/2019,02:36,Ewallet,284.16,4.761904762,14.208,6.9,284.15999999999997,298.36799999999994,10.954699999999946,True
827-17-8920,Alex,Naypyitaw,Member,Female,Electronic accessories,53.39,9.0,24.0255,504.5355,03/19/2019,09:49,Credit card,480.51,4.761904762,24.0255,8.9,480.51,504.5355,0.0,False
228-27-7506,Alex,Yangon,Normal,Female,Food and beverages,45.35,7.0,15.8725,333.3225,03/19/2019,15:47,Credit card,317.45,4.761904762,15.8725,6.3,317.45,333.3225,0.0,False
849-13-3755,Alex,Mandalay,Normal,Female,Food and beverages,92.47,5.0,23.117500000000003,485.4675,03/19/2019,03:44,Credit card,462.35,4.761904762,23.1175,8.7,462.35,485.46750000000003,5.684341886080802e-14,False
156-87-4197,Cairo,Naypyitaw,Member,Female,Health and beauty,12.03,9.0,5.4135,113.6835,03/19/2019,19:32,Cash,108.27,4.761904762,5.4135,9.1,108.27,113.6835,0.0,False
430-91-5559,Cairo,Mandalay,Normal,Female,Sports and travel,31.64,5.0,7.91,166.11,03/19/2019,15:02,Cash,158.2,4.761904762,7.91,8.2,158.2,166.10999999999999,2.842170943040401e-14,False
176-78-6498,Alex,Naypyitaw,Normal,Male,Sports and travel,91.03,4.0,18.206,382.326,03/19/2019,09:03,Ewallet,364.12,4.761904762,18.206,6.7,364.12,382.326,0.0,False
246-15-9387,Alex,Naypyitaw,Member,Female,Food and beverages,98.43,1.0,4.921500000000001,103.3515,03/19/2019,03:11,Ewallet,98.43,4.761904762,4.9215,9.5,98.43,103.3515,0.0,False
377-72-5135,Alex,Naypyitaw,Member,Male,Electronic accessories,81.4,9.0,36.63,769.23,03/19/2019,19:48,Credit card,732.6,4.761904762,36.63,7.6,732.6,769.23,0.0,False
352-25-8422,Giza,Mandalay,Member,Female,Sports and travel,85.41,7.0,29.893500000000003,627.7635,03/19/2019,14:08,Credit card,597.87,4.761904762,29.8935,4.7,597.87,627.7635,0.0,False
993-91-2063,Giza,Naypyitaw,Member,Male,Electronic accessories,49.31,6.0,14.793000000000001,310.653,03/19/2019,19:35,Credit card,295.86,4.761904762,14.793,6.6,295.86,310.653,0.0,False
968-33-8772,Giza,Mandalay,Member,Female,Food and beverages,63.58,2.0,6.3580000000000005,133.518,03/19/2019,15:36,Credit card,127.16,4.761904762,6.358,5.1,127.16,133.518,0.0,False
397-30-3482,Cairo,Mandalay,Member,Male,Fashion accessories,30.84,4.0,6.168,129.528,03/19/2019,20:33,Credit card,123.36,4.761904762,6.168,8.8,123.36,129.528,0.0,False
442-11-2753,Giza,Yangon,Member,Female,Fashion accessories,11.88,4.0,2.3760000000000003,49.896,03/19/2019,20:25,Cash,47.52,4.761904762,2.376,7.9,47.52,49.896,0.0,False
660-46-1153,Cairo,Yangon,Member,Female,Home and lifestyle,29.51,5.0,7.377500000000001,154.9275,03/19/2019,04:32,Cash,147.55,4.761904762,7.3775,5.6,147.55,154.9275,0.0,False
397-77-3810,Cairo,Mandalay,Normal,Male,Health and beauty,99.68,7.0,34.888,713.8395,03/19/2019,12:34,Credit card,697.76,4.761904762,34.888,9.1,697.76,732.648,18.80849999999998,True
833-87-6189,Giza,Yangon,Normal,Male,Home and lifestyle,56.74,6.0,17.022000000000002,357.462,03/19/2019,23:41,Credit card,340.44,4.761904762,17.022,8.9,340.44,357.462,0.0,False
966-67-1402,Cairo,Mandalay,Normal,Male,Food and beverages,87.67,6.0,26.301000000000002,552.321,03/19/2019,18:38,Cash,526.02,4.761904762,26.301,6.7,526.02,552.321,0.0,False
208-53-1595,Giza,Mandalay,Member,Female,Sports and travel,58.92,8.0,23.568,457.3938,03/19/2019,03:13,Cash,471.36,4.761904762,23.568,7.0,471.36,494.928,37.5342,True
926-31-9457,Giza,Naypyitaw,Normal,Female,Electronic accessories,54.24,1.0,2.712,56.952,03/19/2019,13:00,Cash,54.24,4.761904762,2.712,7.7,54.24,56.952000000000005,7.105427357601002e-15,False
638-61-2352,Giza,Naypyitaw,Normal,Female,Food and beverages,55.97,8.0,22.388,470.148,03/19/2019,23:15,Ewallet,447.76,4.761904762,22.388,7.6,447.76,470.14799999999997,5.684341886080802e-14,False
397-98-5961,Giza,Mandalay,Normal,Female,Sports and travel,41.55,4.0,8.31,174.51,03/19/2019,22:28,Credit card,166.2,4.761904762,8.31,4.4,166.2,174.51,0.0,False
580-15-9565,Cairo,Yangon,Normal,Male,Sports and travel,47.77,4.0,9.554,200.634,03/19/2019,14:50,Cash,191.08,4.761904762,9.554,5.8,191.08,200.63400000000001,2.842170943040401e-14,False
785-10-3647,Cairo,Naypyitaw,Member,Female,Electronic accessories,20.73,9.0,9.3285,195.8985,03/19/2019,06:27,Credit card,186.57,4.761904762,9.3285,6.8,186.57,195.89849999999998,2.842170943040401e-14,False
236-97-9456,Giza,Naypyitaw,Normal,Male,Sports and travel,97.56,9.0,43.902,921.942,03/19/2019,18:23,Cash,878.04,4.761904762,43.902,9.1,878.04,921.942,0.0,False
551-43-1854,Giza,Mandalay,Member,Male,Electronic accessories,12.77,3.0,1.9155000000000002,40.2255,03/19/2019,08:49,Ewallet,38.31,4.761904762,1.9155,6.5,38.31,40.225500000000004,7.105427357601002e-15,False
779-66-5868,Cairo,Yangon,Member,Male,Sports and travel,98.19,8.0,39.276,824.796,03/19/2019,07:48,Ewallet,785.52,4.761904762,39.276,9.3,785.52,824.7959999999999,1.1368683772161603e-13,False
459-94-3643,Alex,Yangon,Member,Male,Health and beauty,25.75,3.0,3.8625000000000003,81.1125,03/19/2019,18:38,Credit card,77.25,4.761904762,3.8625,5.7,77.25,81.1125,0.0,False
316-96-5630,Alex,Naypyitaw,Normal,Female,Sports and travel,42.2,2.0,4.220000000000001,88.62,03/19/2019,18:04,Ewallet,84.4,4.761904762,4.22,6.0,84.4,88.62,0.0,False
181-34-7598,Giza,Mandalay,Normal,Male,Home and lifestyle,72.51,2.0,7.251000000000001,152.271,03/19/2019,10:01,Ewallet,145.02,4.761904762,7.251,6.7,145.02,152.27100000000002,2.842170943040401e-14,False
741-63-9525,Cairo,Mandalay,Member,Female,Health and beauty,34.76,9.0,15.642,328.482,03/19/2019,16:37,Cash,312.84,4.761904762,15.642,6.2,312.84,328.48199999999997,5.684341886080802e-14,False
826-31-7000,Cairo,Yangon,Normal,Female,Fashion accessories,70.27,2.0,7.027,147.567,03/19/2019,06:44,Ewallet,140.54,4.761904762,7.027,5.2,140.54,147.56699999999998,2.842170943040401e-14,False
164-96-2255,Cairo,Mandalay,Member,Female,Electronic accessories,10.65,6.0,3.1950000000000003,98.0922,03/19/2019,17:59,Ewallet,63.9,4.761904762,3.195,8.3,63.900000000000006,67.095,30.997200000000007,True
595-14-4030,Alex,Mandalay,Normal,Female,Home and lifestyle,86.53,1.0,4.3265,120.9385,03/19/2019,18:14,Cash,86.53,4.761904762,4.3265,9.4,86.53,90.8565,30.082000000000008,True
454-63-9294,Cairo,Naypyitaw,Normal,Male,Sports and travel,87.54,5.0,21.885000000000005,459.585,03/19/2019,18:31,Ewallet,437.7,4.761904762,21.885,6.9,437.70000000000005,459.58500000000004,5.684341886080802e-14,False
732-57-6661,Alex,Yangon,Member,Female,Electronic accessories,49.67,4.0,9.934000000000001,208.614,03/19/2019,00:21,Cash,198.68,4.761904762,9.934,4.4,198.68,208.614,0.0,False
763-90-4765,Cairo,Mandalay,Member,Male,Home and lifestyle,11.11,3.0,1.6665,34.9965,03/19/2019,05:58,Credit card,33.33,4.761904762,1.6665,9.2,33.33,34.9965,0.0,False
962-98-2686,Giza,Yangon,Member,Female,Electronic accessories,48.59,9.0,21.865500000000004,459.1755,03/19/2019,01:02,Cash,437.31,4.761904762,21.8655,7.8,437.31000000000006,459.17550000000006,5.684341886080802e-14,False
502-45-8610,Cairo,Mandalay,Normal,Female,Home and lifestyle,86.98,8.0,34.792,730.632,03/19/2019,19:42,Ewallet,695.84,4.761904762,34.792,7.1,695.84,730.6320000000001,1.1368683772161603e-13,False
452-24-1837,Cairo,Mandalay,Normal,Male,Food and beverages,27.32,6.0,8.196000000000002,172.116,03/19/2019,20:05,Ewallet,163.92,4.761904762,8.196,6.1,163.92000000000002,172.116,0.0,False
763-97-8572,Alex,Naypyitaw,Member,Female,Home and lifestyle,88.37,5.0,22.0925,463.9425,03/19/2019,11:44,Credit card,441.85,4.761904762,22.0925,4.0,441.85,463.9425,0.0,False
493-73-1308,Giza,Mandalay,Normal,Male,Health and beauty,28.52,3.0,4.2780000000000005,89.838,03/19/2019,10:59,Credit card,85.56,4.761904762,4.278,8.0,85.56,89.83800000000001,1.4210854715202004e-14,False
105-67-8287,Alex,Naypyitaw,Normal,Male,Electronic accessories,76.24,9.0,34.308,720.468,03/19/2019,23:36,Credit card,686.16,4.761904762,34.308,8.4,686.16,720.468,0.0,False
390-19-5405,Alex,Yangon,Member,Female,Health and beauty,57.77,10.0,28.885000000000005,629.0233,03/19/2019,12:34,Credit card,577.7,4.761904762,28.885,7.3,577.7,606.585,22.438299999999913,True
431-96-8919,Cairo,Mandalay,Normal,Male,Home and lifestyle,18.71,6.0,5.613,117.873,03/19/2019,13:26,Ewallet,112.26,4.761904762,5.613,6.8,112.26,117.873,0.0,False
252-99-1227,Giza,Mandalay,Normal,Female,Food and beverages,66.12,6.0,19.836000000000002,416.556,03/19/2019,04:31,Cash,396.72,4.761904762,19.836,6.4,396.72,416.55600000000004,5.684341886080802e-14,False
284-32-6495,Giza,Naypyitaw,Normal,Female,Home and lifestyle,47.25,8.0,18.900000000000002,396.9,03/19/2019,04:55,Credit card,378.0,4.761904762,18.9,8.8,378.0,396.9,0.0,False
336-61-9501,Alex,Mandalay,Normal,Female,Home and lifestyle,42.66,5.0,10.665,272.1405,03/19/2019,03:18,Cash,213.3,4.761904762,10.665,7.3,213.29999999999998,223.96499999999997,48.1755,True
430-18-7536,Alex,Naypyitaw,Normal,Female,Sports and travel,53.96,2.0,5.396000000000001,113.316,03/19/2019,21:19,Ewallet,107.92,4.761904762,5.396,6.4,107.92,113.316,0.0,False
130-79-5613,Cairo,Mandalay,Normal,Male,Electronic accessories,38.6,1.0,1.9300000000000002,40.53,03/19/2019,22:56,Cash,38.6,4.761904762,1.93,8.8,38.6,40.53,0.0,False
126-64-7039,Giza,Yangon,Normal,Female,Sports and travel,43.0,3.0,6.45,135.45,03/19/2019,07:13,Credit card,129.0,4.761904762,6.45,9.7,129.0,135.45,0.0,False
391-63-3568,Alex,Naypyitaw,Normal,Male,Food and beverages,37.44,3.0,5.616,117.936,03/19/2019,22:31,Credit card,112.32,4.761904762,5.616,5.0,112.32,117.93599999999999,1.4210854715202004e-14,False
954-27-9690,Cairo,Yangon,Normal,Male,Food and beverages,22.68,5.0,5.670000000000001,119.07,03/19/2019,18:56,Cash,113.4,4.761904762,5.67,9.4,113.4,119.07000000000001,1.4210854715202004e-14,False
906-48-7398,Cairo,Naypyitaw,Member,Female,Sports and travel,38.78,4.0,7.756,162.876,03/19/2019,02:32,Cash,155.12,4.761904762,7.756,5.8,155.12,162.876,0.0,False
418-73-5007,Alex,Yangon,Normal,Female,Health and beauty,85.05,10.0,42.525000000000006,893.025,03/19/2019,10:31,Cash,850.5,4.761904762,42.525,5.1,850.5,893.025,0.0,False
198-66-2098,Giza,Naypyitaw,Member,Male,Electronic accessories,35.39,7.0,12.386500000000002,260.1165,03/19/2019,15:56,Credit card,247.73,4.761904762,12.3865,5.8,247.73000000000002,260.11650000000003,5.684341886080802e-14,False
331-34-2653,Alex,Naypyitaw,Normal,Female,Health and beauty,83.19,6.0,24.957,524.097,03/19/2019,15:50,Ewallet,499.14,4.761904762,24.957,7.9,499.14,524.097,0.0,False
321-77-2994,Cairo,Yangon,Member,Female,Electronic accessories,60.97,9.0,27.436500000000002,576.1665,03/19/2019,04:06,Credit card,548.73,4.761904762,27.4365,7.6,548.73,576.1665,0.0,False
840-41-4577,Giza,Mandalay,Normal,Male,Health and beauty,79.68,9.0,35.85600000000001,752.976,03/19/2019,20:09,Ewallet,717.12,4.761904762,35.856,7.6,717.1200000000001,752.9760000000001,1.1368683772161603e-13,False
994-88-5984,Alex,Mandalay,Normal,Male,Food and beverages,76.68,10.0,38.34,805.14,03/19/2019,20:26,Cash,766.8,4.761904762,38.34,5.0,766.8000000000001,805.1400000000001,1.1368683772161603e-13,False
605-65-1420,Giza,Naypyitaw,Normal,Male,Health and beauty,38.37,2.0,3.8369999999999997,80.577,03/19/2019,02:50,Credit card,76.74,4.761904762,3.837,9.5,76.74,80.577,0.0,False
324-30-4339,Giza,Yangon,Normal,Male,Home and lifestyle,95.99,8.0,38.396,806.316,03/19/2019,04:35,Ewallet,767.92,4.761904762,38.396,7.6,767.92,806.3159999999999,1.1368683772161603e-13,False
456-31-9081,Cairo,Mandalay,Normal,Male,Health and beauty,49.87,2.0,4.987,104.727,03/20/2019,21:34,Credit card,99.74,4.761904762,4.987,4.0,99.74,104.72699999999999,1.4210854715202004e-14,False
611-41-5932,Giza,Naypyitaw,Normal,Female,Health and beauty,70.83,6.0,21.249000000000002,446.229,03/20/2019,05:20,Ewallet,424.98,4.761904762,21.249,7.1,424.98,446.22900000000004,5.684341886080802e-14,False
185-12-4562,Cairo,Mandalay,Normal,Female,Home and lifestyle,24.6,1.0,1.2300000000000002,25.83,03/20/2019,17:11,Cash,24.6,4.761904762,1.23,7.2,24.6,25.830000000000002,3.552713678800501e-15,False
615-75-3654,Cairo,Mandalay,Normal,Male,Electronic accessories,10.79,10.0,5.395,113.295,03/20/2019,23:33,Ewallet,107.9,4.761904762,5.395,5.3,107.89999999999999,113.29499999999999,1.4210854715202004e-14,False
743-27-5721,Alex,Yangon,Normal,Female,Sports and travel,72.72,1.0,3.636,76.356,03/20/2019,00:45,Cash,72.72,4.761904762,3.636,6.6,72.72,76.356,0.0,False
115-28-6608,Alex,Yangon,Normal,Male,Health and beauty,95.89,1.0,4.7945,100.6845,03/20/2019,00:13,Ewallet,95.89,4.761904762,4.7945,7.5,95.89,100.6845,0.0,False
616-83-7915,Alex,Mandalay,Normal,Female,Sports and travel,26.77,3.0,4.0155,84.3255,03/20/2019,18:22,Cash,80.31,4.761904762,4.0155,9.8,80.31,84.3255,0.0,False
446-14-2817,Alex,Mandalay,Member,Male,Food and beverages,32.49,8.0,12.996000000000002,272.916,03/20/2019,04:30,Credit card,259.92,4.761904762,12.996,4.3,259.92,272.916,0.0,False
147-28-2653,Giza,Yangon,Normal,Female,Fashion accessories,42.83,9.0,19.2735,404.7435,03/20/2019,10:14,Credit card,385.47,4.761904762,19.2735,9.9,385.46999999999997,404.7435,0.0,False
202-96-2668,Giza,Naypyitaw,Normal,Male,Sports and travel,10.3,7.0,3.6050000000000004,75.705,03/20/2019,16:37,Credit card,72.1,4.761904762,3.605,4.8,72.10000000000001,75.70500000000001,1.4210854715202004e-14,False
944-64-5096,Giza,Naypyitaw,Normal,Female,Electronic accessories,85.49,10.0,42.745000000000005,897.645,03/20/2019,13:07,Ewallet,854.9,4.761904762,42.745,9.6,854.9,897.645,0.0,False
623-60-8897,Alex,Naypyitaw,Normal,Male,Food and beverages,36.4,6.0,10.92,229.32,03/20/2019,09:00,Ewallet,218.4,4.761904762,10.92,7.4,218.39999999999998,229.31999999999996,2.842170943040401e-14,False
581-37-3075,Alex,Naypyitaw,Member,Female,Electronic accessories,71.33,5.0,17.8325,374.4825,03/20/2019,21:24,Cash,356.65,4.761904762,17.8325,7.5,356.65,374.48249999999996,5.684341886080802e-14,False
566-36-2636,Cairo,Yangon,Member,Male,Health and beauty,98.53,3.0,14.779500000000002,265.8933,03/20/2019,17:35,Ewallet,295.59,4.761904762,14.7795,6.6,295.59000000000003,310.3695,44.476200000000006,True
166-33-9192,Cairo,Yangon,Normal,Male,Sports and travel,53.67,1.0,2.6835000000000004,56.3535,03/20/2019,10:45,Credit card,53.67,4.761904762,2.6835,8.7,53.67,56.353500000000004,7.105427357601002e-15,False
570-85-4375,Giza,Mandalay,Member,Female,Home and lifestyle,63.14,7.0,22.099000000000004,464.079,03/20/2019,21:31,Cash,441.98,4.761904762,22.099,6.0,441.98,464.079,0.0,False
836-16-9554,Alex,Mandalay,Member,Female,Health and beauty,13.8,7.0,4.830000000000001,101.43,03/20/2019,22:30,Ewallet,96.6,4.761904762,4.83,4.2,96.60000000000001,101.43,0.0,False
945-78-5134,Cairo,Yangon,Member,Male,Sports and travel,31.57,4.0,6.314,132.594,03/20/2019,19:33,Ewallet,126.28,4.761904762,6.314,4.9,126.28,132.594,0.0,False
607-59-4411,Alex,Naypyitaw,Normal,Male,Fashion accessories,88.39,8.0,35.356,742.476,03/20/2019,15:20,Cash,707.12,4.761904762,35.356,5.7,707.12,742.476,0.0,False
514-85-5783,Alex,Yangon,Member,Male,Electronic accessories,70.71,4.0,14.142,275.2097,03/20/2019,13:28,Cash,282.84,4.761904762,14.142,9.7,282.84,296.98199999999997,21.772299999999973,True
823-78-3177,Giza,Yangon,Normal,Male,Home and lifestyle,55.88,7.0,19.558000000000003,410.718,03/20/2019,18:25,Credit card,391.16,4.761904762,19.558,6.0,391.16,410.718,0.0,False
